genes	logFC	logCPM	F	PValue	FDR
H3K27me3_Striata_PeakRegion_9837_chr7_29015200_29021399	-0.395046862100021	3.26556074949791	5.37044062862396	0.0204827500610118	0.521511440842662
H3K27me3_Striata_PeakRegion_17408_chr11_101820400_101821599	-0.707310342979861	0.446296905739917	5.36750755728845	0.020517220527935	0.521873917018245
H3K27me3_Striata_PeakRegion_23744_chr17_46452000_46458599	-0.399632097414903	2.70138844660628	5.36410032915773	0.0205573388155482	0.522379194808492
H3K27me3_Striata_PeakRegion_3734_chr2_181467600_181473599	-0.394784126407863	2.99478562715374	5.36105420967105	0.0205932739559931	0.522777285308045
H3K27me3_Striata_PeakRegion_19157_chr13_43614800_43617799	-0.484633728926127	1.75806888138701	5.35600291936782	0.0206530074588549	0.52324912617282
H3K27me3_Striata_PeakRegion_2650_chr2_118946200_118949999	-0.415345200862513	2.41803029334704	5.35481269163169	0.0206671084518553	0.52324912617282
H3K27me3_Striata_PeakRegion_21353_chr15_11410200_11412799	-0.531824962634889	1.40008561070516	5.35433905565795	0.02067272253296	0.52324912617282
H3K27me3_Striata_PeakRegion_24464_chr18_32118200_32125599	-0.393974033254523	3.12183215149698	5.34734899349823	0.0207557605718785	0.52477738250623
H3K27me3_Striata_PeakRegion_23790_chr17_48353600_48369399	-0.412673700817222	3.96444914673445	5.34426341681527	0.0207925252332423	0.52477738250623
H3K27me3_Striata_PeakRegion_6244_chr4_143223800_143226199	-0.58686630935553	1.04794826560281	5.34368926948228	0.0207993736343849	0.52477738250623
H3K27me3_Striata_PeakRegion_10166_chr7_44187800_44193799	-0.396692251573736	2.8007025886495	5.34242286258326	0.0208144875272904	0.52477738250623
H3K27me3_Striata_PeakRegion_17907_chr12_17778400_17783999	-0.398994746372969	2.66915719155516	5.33936606820863	0.0208510155852575	0.524992935895365
H3K27me3_Striata_PeakRegion_9754_chr7_24836400_24838199	-0.550244724968342	1.27400634201479	5.3383019723144	0.0208637468708417	0.524992935895365
H3K27me3_Striata_PeakRegion_16396_chr11_57411400_57416399	-0.465082085635477	1.91947994898934	5.33627145772029	0.0208880631180465	0.525065540227101
H3K27me3_Striata_PeakRegion_9718_chr7_19672800_19678799	-0.393610434249649	2.98224356764639	5.33466285475696	0.0209073476199299	0.525065540227101
H3K27me3_Striata_PeakRegion_10584_chr7_83955200_83965599	-0.393404166992246	3.24117132809055	5.33250394322255	0.0209332583790811	0.525204863923403
H3K27me3_Striata_PeakRegion_4821_chr4_3775200_3777999	-0.537292343807568	1.3540666285382	5.33067476285274	0.0209552377873718	0.525245377076669
H3K27me3_Striata_PeakRegion_5490_chr4_100994800_100997799	-0.514876790166612	1.51217099611507	5.32792504884168	0.0209883232652049	0.525563916171034
H3K27me3_Striata_PeakRegion_16126_chr11_34127600_34129799	0.638242865014857	0.730007592722375	5.32303491807885	0.0210472965908728	0.525863004887659
H3K27me3_Striata_PeakRegion_23261_chr17_14474200_14477399	-0.474284959141357	1.83107943624147	5.32247657543756	0.021054040914953	0.525863004887659
H3K27me3_Striata_PeakRegion_25994_chrX_99000800_99003599	-0.573665435669552	1.1222762623627	5.32186480599336	0.0210614331594662	0.525863004887659
H3K27me3_Striata_PeakRegion_480_chr1_82285800_82293199	-0.449167031205574	4.61616787313581	5.31831209178757	0.0211044150985036	0.526319843967876
H3K27me3_Striata_PeakRegion_1458_chr1_182763200_182766199	-0.476126124683324	1.81545497444992	5.31698097720908	0.0211205427460744	0.526319843967876
H3K27me3_Striata_PeakRegion_23288_chr17_15826400_15833599	-0.436867640350292	4.42961258797745	5.31075963795255	0.0211960891745653	0.527692598446321
H3K27me3_Striata_PeakRegion_2217_chr2_66122400_66125599	-0.398400349085406	2.65441794717518	5.30641283825184	0.0212490388081079	0.528098450064686
H3K27me3_Striata_PeakRegion_21847_chr15_78898800_78901799	-0.455613231203939	1.99069583183698	5.30606008676601	0.0212533417791231	0.528098450064686
H3K27me3_Striata_PeakRegion_15289_chr10_80185000_80198799	-0.447970245409067	4.61099958565796	5.29693996488545	0.0213649055399248	0.529233347356678
H3K27me3_Striata_PeakRegion_13972_chr9_67740600_67740999	-1.17583757413757	-0.927079038083556	5.29686911429654	0.0213657746035566	0.529233347356678
H3K27me3_Striata_PeakRegion_25176_chr19_5738800_5749199	-0.402704262380251	3.77677145628783	5.2963138985998	0.0213725862273548	0.529233347356678
H3K27me3_Striata_PeakRegion_12970_chr8_115872400_115875999	-0.497570735025667	1.63256588469675	5.29562077702128	0.0213810928949154	0.529233347356678
H3K27me3_Striata_PeakRegion_17946_chr12_25692000_25693999	-0.603446911281758	0.942432506063716	5.28978548331995	0.0214528484704727	0.530500352589101
H3K27me3_Striata_PeakRegion_2872_chr2_132017000_132024399	-0.394347304899196	2.81802962743443	5.2825950883582	0.0215416105271111	0.53218507539775
H3K27me3_Striata_PeakRegion_19909_chr13_97027200_97030599	-0.519982827268193	1.45388793120963	5.28054167183933	0.0215670287320712	0.532303162734527
H3K27me3_Striata_PeakRegion_14691_chr9_120775200_120779599	-0.396768834329554	2.67002923741922	5.27766634020464	0.0216026732093159	0.532673181084777
H3K27me3_Striata_PeakRegion_25924_chrX_48429800_48435199	-0.403375314995845	2.5474386994479	5.27368852612022	0.0216520853730058	0.532955418252203
H3K27me3_Striata_PeakRegion_7818_chr5_137347000_137356599	-0.473258667345146	5.00544777269866	5.27269485702847	0.0216644469295206	0.532955418252203
H3K27me3_Striata_PeakRegion_19575_chr13_60110200_60116599	-0.395003986486237	2.75635489781574	5.27175785865647	0.0216761101793797	0.532955418252203
H3K27me3_Striata_PeakRegion_9733_chr7_19935200_19942399	-0.390945767071298	3.18174537753993	5.26860921423709	0.0217153504641677	0.532962003500221
H3K27me3_Striata_PeakRegion_17896_chr12_17573600_17589199	-0.434505459033093	4.42211388148396	5.26712942938757	0.0217338178292675	0.532962003500221
H3K27me3_Striata_PeakRegion_3262_chr2_162852800_162856799	-0.467137289448165	1.87388062400075	5.26472144974906	0.0217639036198495	0.532962003500221
H3K27me3_Striata_PeakRegion_6001_chr4_133494200_133502599	-0.398269728597408	3.68520123858307	5.26281100046591	0.021787803846569	0.532962003500221
H3K27me3_Striata_PeakRegion_17897_chr12_17619600_17630999	-0.391499724951524	3.38506726637577	5.26199669715189	0.0217979992572355	0.532962003500221
H3K27me3_Striata_PeakRegion_23324_chr17_24036000_24045599	-0.391102084395604	3.33923393808061	5.26180811337629	0.0218003611078138	0.532962003500221
H3K27me3_Striata_PeakRegion_23934_chr17_57253400_57255799	-0.596718570967894	0.965284828635605	5.25548403063594	0.0218797185027214	0.534331446119581
H3K27me3_Striata_PeakRegion_569_chr1_88690000_88692799	-0.491492059732732	1.66521020438688	5.2540455525997	0.0218978108928504	0.534331446119581
H3K27me3_Striata_PeakRegion_20323_chr14_24244600_24246199	-0.5699467633548	1.12125068291542	5.25176586396348	0.0219265153131521	0.534409680972523
H3K27me3_Striata_PeakRegion_21164_chr14_106734800_106738599	0.415152649584103	2.34518147162967	5.25050111528055	0.0219424570467549	0.534409680972523
H3K27me3_Striata_PeakRegion_14913_chr10_39112200_39116799	-0.417786120338057	2.33367732054207	5.2476604921263	0.0219783059270048	0.534777798555951
H3K27me3_Striata_PeakRegion_21508_chr15_38989400_38993799	-0.393297255567753	2.79610708859829	5.23941119985343	0.0220827569261895	0.536812880905069
H3K27me3_Striata_PeakRegion_7093_chr5_92985400_92990799	-0.416134935082319	2.34439305938663	5.23289875065514	0.0221655794819973	0.538318856873517
H3K27me3_Striata_PeakRegion_18848_chr13_11532000_11534599	0.611943210208764	0.840579700147615	5.22528772113036	0.0222627812621768	0.539335527074032
H3K27me3_Striata_PeakRegion_14770_chr10_7176600_7184399	-0.392507760018813	2.80287114435236	5.22375299446196	0.0222824349658526	0.539335527074032
H3K27me3_Striata_PeakRegion_15879_chr11_6513200_6521199	-0.389480082325093	3.2833197049212	5.22303486395105	0.0222916375149711	0.539335527074032
H3K27me3_Striata_PeakRegion_23385_chr17_27216200_27219999	-0.409186779458954	2.4348811429343	5.22005814227414	0.0223298249961677	0.539335527074032
H3K27me3_Striata_PeakRegion_17789_chr11_121829000_121831999	-0.435596607787915	2.13396053156	5.21992258544986	0.0223315656272399	0.539335527074032
H3K27me3_Striata_PeakRegion_25253_chr19_10667600_10678399	-0.39892641261833	3.76027685568114	5.21923350994017	0.0223404159446443	0.539335527074032
H3K27me3_Striata_PeakRegion_15403_chr10_86732200_86734999	-0.442489475447462	2.06715561681478	5.21775257741986	0.0223594489799198	0.539335527074032
H3K27me3_Striata_PeakRegion_6504_chr5_24384600_24392999	-0.40399561444659	3.87934925714223	5.21377655769029	0.022410632178971	0.539335527074032
H3K27me3_Striata_PeakRegion_8005_chr5_144552800_144564799	-0.392895745095018	3.52991732981889	5.2123409752684	0.0224291422100383	0.539335527074032
H3K27me3_Striata_PeakRegion_6608_chr5_30667000_30669599	-0.500768468823039	1.58014325578848	5.2112806032185	0.0224428245461545	0.539335527074032
H3K27me3_Striata_PeakRegion_6663_chr5_35060400_35064399	-0.451320878483091	1.9889547334504	5.21104630052058	0.0224458489988749	0.539335527074032
H3K27me3_Striata_PeakRegion_4888_chr4_22042400_22044999	0.58224151222598	1.0025980464248	5.20978218489727	0.0224621738873583	0.539335527074032
H3K27me3_Striata_PeakRegion_25506_chr19_40267200_40272999	-0.389458462683245	3.37664159515187	5.20718454307795	0.0224957586652084	0.539335527074032
H3K27me3_Striata_PeakRegion_8181_chr6_22013000_22015799	-0.515765260779059	1.45907355099953	5.20603619780296	0.0225106221438574	0.539335527074032
H3K27me3_Striata_PeakRegion_3121_chr2_154286400_154290799	-0.450751367587127	1.99309800791873	5.2052267023748	0.0225211058723144	0.539335527074032
H3K27me3_Striata_PeakRegion_9645_chr7_12927000_12929399	-0.438223482574427	2.10409020666753	5.20334087691692	0.0225455487159446	0.539420030131394
H3K27me3_Striata_PeakRegion_270_chr1_58794200_58797999	-0.424846951286747	2.22868524289749	5.19662199801911	0.022632858140213	0.540476403370757
H3K27me3_Striata_PeakRegion_5371_chr4_86422800_86427599	-0.418683677436311	2.29175235776245	5.19555326184699	0.0226467782506399	0.540476403370757
H3K27me3_Striata_PeakRegion_4270_chr3_95167000_95177999	-0.45285224521878	4.75369142263873	5.19510907048811	0.022652566378869	0.540476403370757
H3K27me3_Striata_PeakRegion_8298_chr6_34348000_34352599	-0.417566812323385	2.3028947250223	5.1897028849972	0.0227231358146978	0.541659074799154
H3K27me3_Striata_PeakRegion_22771_chr16_36691200_36698599	-0.390905864141426	3.48710980008545	5.18267069136974	0.0228152713850383	0.543353166724753
H3K27me3_Striata_PeakRegion_10439_chr7_73409200_73416399	-0.389797431048543	2.86348051913424	5.1782638876074	0.0228732064567434	0.543847063521515
H3K27me3_Striata_PeakRegion_5280_chr4_81115600_81122399	0.419288217978455	2.25887029562748	5.17788598319378	0.0228781817587176	0.543847063521515
H3K27me3_Striata_PeakRegion_17881_chr12_17182000_17183199	-0.691043531642839	0.456162430406292	5.17423637343617	0.0229262884766928	0.543857826588531
H3K27me3_Striata_PeakRegion_13063_chr8_118269800_118274399	-0.439014245735623	2.08302289277564	5.17224059854484	0.0229526397834323	0.543857826588531
H3K27me3_Striata_PeakRegion_926_chr1_130422400_130423399	-0.632910830640566	0.746201766287197	5.17074081172493	0.0229724629490301	0.543857826588531
H3K27me3_Striata_PeakRegion_19633_chr13_68643800_68648999	-0.430794833737413	2.15774894868811	5.17059929302478	0.0229743343633515	0.543857826588531
H3K27me3_Striata_PeakRegion_20426_chr14_30911000_30915799	-0.406643781413796	2.44146222471538	5.16774760747469	0.0230120781647206	0.543857826588531
H3K27me3_Striata_PeakRegion_3106_chr2_153705000_153708399	-0.415156305694169	2.3222926495604	5.16557606586195	0.0230408629528812	0.543857826588531
H3K27me3_Striata_PeakRegion_10152_chr7_43995400_44003399	-0.386968326409998	3.13943336999326	5.16498366089484	0.0230487220329407	0.543857826588531
H3K27me3_Striata_PeakRegion_18983_chr13_34743800_34747799	-0.421567161334925	2.24756211321398	5.16025230376373	0.0231115899153659	0.543857826588531
H3K27me3_Striata_PeakRegion_2451_chr2_93025800_93038799	-0.404150830972669	3.93447748032527	5.16014258416278	0.023113049921218	0.543857826588531
H3K27me3_Striata_PeakRegion_8264_chr6_31809000_31812799	-0.40473169510519	2.45982299217199	5.1568868546888	0.0231564164805628	0.543857826588531
H3K27me3_Striata_PeakRegion_19750_chr13_71985600_71987399	0.60225557359374	0.876884288490444	5.15595217681438	0.0231688820383636	0.543857826588531
H3K27me3_Striata_PeakRegion_18824_chr13_3864800_3866999	-0.562681726636754	1.1301430367964	5.15516333485441	0.0231794080336468	0.543857826588531
H3K27me3_Striata_PeakRegion_15859_chr11_4943800_4957399	-0.417478610668237	4.20716889150053	5.15405865931653	0.0231941567209073	0.543857826588531
H3K27me3_Striata_PeakRegion_17854_chr12_12857600_12858799	-0.668356903181425	0.557272918145391	5.15223672739723	0.0232185028646079	0.543857826588531
H3K27me3_Striata_PeakRegion_10237_chr7_47019400_47023199	-0.397475157280066	2.56448293237914	5.15162287317664	0.0232267116526284	0.543857826588531
H3K27me3_Striata_PeakRegion_5103_chr4_53158800_53160199	-0.707732147897626	0.378666176653812	5.15081410617526	0.0232375315129809	0.543857826588531
H3K27me3_Striata_PeakRegion_20429_chr14_30929400_30938199	-0.386862082083178	3.30036715443489	5.15080683151368	0.0232376288586915	0.543857826588531
H3K27me3_Striata_PeakRegion_25272_chr19_12595600_12597399	-0.490356940226417	1.62987223497936	5.1492711572333	0.02325818791591	0.543857826588531
H3K27me3_Striata_PeakRegion_24322_chr18_9550000_9555999	-0.391459272049782	2.67776187196574	5.1393666069353	0.0233912403645514	0.546224278880464
H3K27me3_Striata_PeakRegion_11499_chr7_137763600_137770399	-0.405702625103427	2.43482821627303	5.13742597506473	0.0234174021147056	0.546224278880464
H3K27me3_Striata_PeakRegion_21921_chr15_82920400_82931199	-0.388284650541001	3.44517200964706	5.13701666849521	0.0234229238694864	0.546224278880464
H3K27me3_Striata_PeakRegion_2402_chr2_85128200_85142799	-0.42196785297199	4.30009039513659	5.13342878547101	0.0234713840725959	0.546859925926281
H3K27me3_Striata_PeakRegion_6424_chr4_155030400_155035999	-0.400658003376525	2.50736313441737	5.13093620131993	0.023505111676396	0.547142128292095
H3K27me3_Striata_PeakRegion_507_chr1_83406200_83410599	-0.391275601571574	2.66851598660545	5.12939998294419	0.023525923552882	0.547142128292095
H3K27me3_Striata_PeakRegion_12274_chr8_70860800_70867199	-0.434870055653084	4.52264317867738	5.1233920087725	0.0236075001077569	0.548544723224563
H3K27me3_Striata_PeakRegion_5669_chr4_114521200_114524799	-0.443991959840719	2.01710224719674	5.11816415875883	0.0236787227901508	0.548689926229275
H3K27me3_Striata_PeakRegion_15615_chr10_115492800_115497599	0.413131665912785	2.30111674758355	5.11687011168603	0.0236963868899427	0.548689926229275
H3K27me3_Striata_PeakRegion_9787_chr7_27363600_27370399	-0.387699177838674	3.45901569229583	5.11548668175833	0.0237152862068658	0.548689926229275
H3K27me3_Striata_PeakRegion_6150_chr4_138817800_138819599	-0.52645695742149	1.34977335784724	5.11461763076479	0.0237271664834238	0.548689926229275
H3K27me3_Striata_PeakRegion_12864_chr8_110791600_110794999	-0.440458813663786	2.04622284747552	5.11390198030222	0.0237369543476134	0.548689926229275
H3K27me3_Striata_PeakRegion_21030_chr14_72433600_72437999	-0.420399755490595	2.23793494621218	5.11357768755377	0.0237413910387667	0.548689926229275
H3K27me3_Striata_PeakRegion_8653_chr6_81627800_81628399	-0.867209515278312	-0.223247705823949	5.10942906983154	0.023798224761497	0.54931507356232
H3K27me3_Striata_PeakRegion_5914_chr4_129134800_129139999	-0.399202640841229	2.51906104014601	5.10849529065435	0.0238110364548183	0.54931507356232
H3K27me3_Striata_PeakRegion_12657_chr8_95571000_95576999	-0.408350348092844	2.38293023841988	5.10342311055668	0.0238807531706836	0.550431086486392
H3K27me3_Striata_PeakRegion_12748_chr8_106868600_106876799	-0.385828508247965	3.41334483595239	5.09309193118654	0.0240234100854549	0.550739040921403
H3K27me3_Striata_PeakRegion_6370_chr4_152753600_152764399	-0.385069740155452	3.38027914278216	5.09148366859172	0.0240456969948417	0.550739040921403
H3K27me3_Striata_PeakRegion_3487_chr2_170238000_170241199	-0.472081562879445	1.7538156964268	5.08982595834444	0.0240686915884949	0.550739040921403
H3K27me3_Striata_PeakRegion_24189_chr17_83272800_83276599	-0.444810201533035	2.00037249737237	5.0887959985166	0.0240829899581446	0.550739040921403
H3K27me3_Striata_PeakRegion_6652_chr5_33994600_34001599	-0.384536408112746	3.27757663685267	5.0873769563041	0.0241027041824988	0.550739040921403
H3K27me3_Striata_PeakRegion_20473_chr14_32853800_32866199	-0.442019653618099	4.66043783811481	5.0861012275876	0.0241204416980451	0.550739040921403
H3K27me3_Striata_PeakRegion_23732_chr17_46000800_46010399	-0.384958434379338	3.38630074496502	5.08574704865232	0.0241253685433413	0.550739040921403
H3K27me3_Striata_PeakRegion_7326_chr5_114145000_114147999	-0.466921273159357	1.80258958418476	5.08549990013333	0.0241288071486757	0.550739040921403
H3K27me3_Striata_PeakRegion_702_chr1_92986800_92997399	-0.384176797602095	3.25760996795018	5.08313591900237	0.0241617231904468	0.550739040921403
H3K27me3_Striata_PeakRegion_24432_chr18_24041800_24046599	-0.392739180288659	2.60372156005425	5.08055128813452	0.0241977648767275	0.550739040921403
H3K27me3_Striata_PeakRegion_7192_chr5_106338200_106346599	-0.384210503286428	2.98988797108806	5.08018034900472	0.0242029420561781	0.550739040921403
H3K27me3_Striata_PeakRegion_26050_chrX_135053600_135054799	-0.383770028730735	3.08354865394394	5.07999488218099	0.0242055310386107	0.550739040921403
H3K27me3_Striata_PeakRegion_4517_chr3_118433600_118435599	-0.546036880632427	1.21039497444114	5.07767096357038	0.0242379956269493	0.550739040921403
H3K27me3_Striata_PeakRegion_12848_chr8_110410400_110416999	-0.394496700559771	2.56906664106539	5.07766384873208	0.0242380950888833	0.550739040921403
H3K27me3_Striata_PeakRegion_435_chr1_75481400_75493999	-0.414253583436447	4.20582768315393	5.07722505290526	0.0242442300569002	0.550739040921403
H3K27me3_Striata_PeakRegion_22112_chr15_92594200_92600999	0.383598149645067	2.95178613150058	5.07703773802498	0.0242468494667587	0.550739040921403
H3K27me3_Striata_PeakRegion_13172_chr8_124575200_124576999	-0.541954794511563	1.23091292299388	5.07225725751085	0.0243137991456809	0.550739040921403
H3K27me3_Striata_PeakRegion_697_chr1_92847200_92849399	-0.519675190374791	1.38325699132559	5.06977382422079	0.0243486548159287	0.550739040921403
H3K27me3_Striata_PeakRegion_14548_chr9_114840200_114848799	-0.433160586568998	4.53214192648338	5.0696824727519	0.0243499379472616	0.550739040921403
H3K27me3_Striata_PeakRegion_3567_chr2_172656200_172663999	-0.39761895423071	3.86306659392905	5.06947525446242	0.0243528488149788	0.550739040921403
H3K27me3_Striata_PeakRegion_8094_chr5_149263600_149265599	-0.512844913901928	1.43045656277259	5.06940587376466	0.0243538235105713	0.550739040921403
H3K27me3_Striata_PeakRegion_21636_chr15_64941800_64942799	-0.643031849046633	0.656191495304847	5.06632946949849	0.0243970831334432	0.550739040921403
H3K27me3_Striata_PeakRegion_7471_chr5_119147800_119149999	-0.535532342837271	1.27532372726633	5.06492239271287	0.024416895662409	0.550739040921403
H3K27me3_Striata_PeakRegion_24776_chr18_65490400_65492199	-0.486097698788252	1.63498361861078	5.06490847404962	0.0244170917293468	0.550739040921403
H3K27me3_Striata_PeakRegion_18772_chr12_113481200_113486399	-0.429133485096062	2.13155921025284	5.06413844866829	0.0244279413311912	0.550739040921403
H3K27me3_Striata_PeakRegion_22959_chr16_91403400_91408199	-0.388121713967546	2.6746525644353	5.05275558624724	0.0245889099626347	0.553030899126469
H3K27me3_Striata_PeakRegion_223_chr1_52552400_52554799	-0.561481568294402	1.10257676604248	5.05141552668517	0.0246079324614826	0.553030899126469
H3K27me3_Striata_PeakRegion_6605_chr5_30614600_30616399	-0.601293301994527	0.874896786029982	5.05097949498876	0.0246141253393639	0.553030899126469
H3K27me3_Striata_PeakRegion_18367_chr12_83309200_83311799	-0.517511960209057	1.39054264571919	5.05089228565576	0.0246153641515659	0.553030899126469
H3K27me3_Striata_PeakRegion_25134_chr19_3651000_3654599	-0.443947128683013	1.99164313105459	5.04798627773092	0.0246566811424357	0.553477040927503
H3K27me3_Striata_PeakRegion_17768_chr11_120759000_120763399	-0.388639551005385	3.629788382742	5.04605642360241	0.024684159158525	0.553502211852463
H3K27me3_Striata_PeakRegion_4479_chr3_107513400_107523199	-0.387101344609189	3.55420764797528	5.04489418270668	0.0247007229312262	0.553502211852463
H3K27me3_Striata_PeakRegion_15492_chr10_93306200_93314199	-0.39070317704211	3.72776951154929	5.04017111113944	0.0247681529727216	0.553684564128262
H3K27me3_Striata_PeakRegion_23421_chr17_28857000_28860399	-0.444495222256099	1.98398910859569	5.04006617033144	0.0247696533528562	0.553684564128262
H3K27me3_Striata_PeakRegion_7688_chr5_129196600_129205599	-0.382604110353171	3.28111775287876	5.03981376181211	0.0247732625234187	0.553684564128262
H3K27me3_Striata_PeakRegion_26077_chrX_152768800_152769999	-0.629263820263341	0.718181445636464	5.03829197686124	0.0247950339829689	0.553691356267303
H3K27me3_Striata_PeakRegion_12893_chr8_113968000_113969599	0.656881951687867	0.537433963298044	5.03070382400189	0.024903890928852	0.555271395485562
H3K27me3_Striata_PeakRegion_1663_chr1_191942600_191948799	-0.398765211810842	2.47170390483733	5.03035910697606	0.0249088478821648	0.555271395485562
H3K27me3_Striata_PeakRegion_5_chr1_4687400_4692399	-0.389573767641085	2.61956363730913	5.02248156855462	0.0250224047140214	0.557321124683973
H3K27me3_Striata_PeakRegion_13356_chr9_30909000_30913399	-0.435431066789682	2.05683627693379	5.02013438862281	0.0250563437730028	0.557356542438186
H3K27me3_Striata_PeakRegion_17903_chr12_17723800_17748199	-0.45282569114402	4.87259204793388	5.01938330075681	0.0250672142225611	0.557356542438186
H3K27me3_Striata_PeakRegion_11757_chr8_4483400_4487399	-0.460710518685128	1.82855721101888	5.01706684141091	0.0251007710485232	0.557621952526709
H3K27me3_Striata_PeakRegion_10082_chr7_38085400_38091599	-0.38502254721615	2.77635235756228	5.01459053816929	0.0251366949992378	0.557939447005457
H3K27me3_Striata_PeakRegion_12915_chr8_114777400_114779399	-0.525931414973852	1.31686151766271	5.01080482139749	0.0251917179524328	0.558386222565549
H3K27me3_Striata_PeakRegion_1735_chr2_5134400_5140399	-0.385296503818898	3.53737033489256	5.01015388365554	0.0252011915064863	0.558386222565549
H3K27me3_Striata_PeakRegion_21163_chr14_106729600_106733399	0.465199964336345	1.76387811223575	5.00807020862919	0.0252315415737826	0.558386222565549
H3K27me3_Striata_PeakRegion_21117_chr14_79765000_79777199	-0.541541254490781	6.29215262565831	5.00592588244417	0.0252628146941408	0.558386222565549
H3K27me3_Striata_PeakRegion_6529_chr5_25956600_25957199	-0.442849090170257	1.98657250231707	5.00576487831621	0.0252651644223496	0.558386222565549
H3K27me3_Striata_PeakRegion_9273_chr6_127404000_127407999	-0.400276669199018	2.43880014106773	5.00428854018032	0.0252867209970751	0.558386222565549
H3K27me3_Striata_PeakRegion_15041_chr10_58811800_58814599	-0.457347536668459	1.85112301838689	4.99908897689389	0.0253627940108172	0.559540856062873
H3K27me3_Striata_PeakRegion_25384_chr19_25531200_25540199	-0.3806311420654	3.03691213983244	4.99757415633386	0.0253850015047184	0.559540856062873
H3K27me3_Striata_PeakRegion_16035_chr11_24642800_24645999	0.548938671253831	1.12967786908984	4.99347686880227	0.02544516958372	0.559540856062873
H3K27me3_Striata_PeakRegion_10125_chr7_43540400_43544799	-0.435757817812722	2.04190821597134	4.99265093284649	0.0254573162613598	0.559540856062873
H3K27me3_Striata_PeakRegion_11996_chr8_25552800_25559399	-0.383192649653164	2.83026459179272	4.99183070405006	0.0254693849662304	0.559540856062873
H3K27me3_Striata_PeakRegion_23581_chr17_34810400_34816399	-0.380485217481619	3.00482518040067	4.99131998679057	0.0254769025735188	0.559540856062873
H3K27me3_Striata_PeakRegion_5058_chr4_46600400_46601799	-0.485669421616185	1.60894282935048	4.9896418149854	0.0255016209988454	0.559540856062873
H3K27me3_Striata_PeakRegion_6698_chr5_37012600_37016799	-0.443913847297951	1.96967262877571	4.98748039351622	0.0255334940960711	0.559540856062873
H3K27me3_Striata_PeakRegion_18366_chr12_83297200_83307599	-0.394381997087406	3.86667169962398	4.98601859041284	0.0255550738213763	0.559540856062873
H3K27me3_Striata_PeakRegion_22098_chr15_89062400_89065399	-0.527338585482817	1.29929927689991	4.9855267707915	0.0255623385185163	0.559540856062873
H3K27me3_Striata_PeakRegion_10183_chr7_44666600_44674399	-0.409222411408167	4.18597737664372	4.98297554991985	0.0256000571931052	0.559540856062873
H3K27me3_Striata_PeakRegion_21920_chr15_82909600_82913799	-0.405181558911795	2.3547709451475	4.97990396291864	0.0256455459625523	0.559540856062873
H3K27me3_Striata_PeakRegion_22924_chr16_90510600_90511999	-0.723386486333199	0.263945603396002	4.97871050747393	0.025663243121638	0.559540856062873
H3K27me3_Striata_PeakRegion_7319_chr5_113812600_113820599	-0.399201131739424	3.98617738264742	4.97644689055593	0.025696844030777	0.559540856062873
H3K27me3_Striata_PeakRegion_22110_chr15_92395000_92399199	-0.382231897329416	2.85439183785639	4.976221515838	0.0257001919716911	0.559540856062873
H3K27me3_Striata_PeakRegion_10254_chr7_49051400_49056999	-0.389124227353625	2.58945681424011	4.9707271829897	0.0257819505960704	0.559540856062873
H3K27me3_Striata_PeakRegion_9777_chr7_25770000_25774799	-0.398229974045727	2.44563280481624	4.97071512361992	0.0257821303428347	0.559540856062873
H3K27me3_Striata_PeakRegion_11613_chr7_141113200_141119399	-0.379779970115903	3.2091346034869	4.96943696421692	0.0258011888886859	0.559540856062873
H3K27me3_Striata_PeakRegion_13286_chr9_21162600_21167599	-0.381510268569138	2.87957993980476	4.96890059107459	0.0258091910702651	0.559540856062873
H3K27me3_Striata_PeakRegion_18724_chr12_111020800_111024599	-0.470933166776639	1.71854228988698	4.96699276498664	0.025837674938034	0.559540856062873
H3K27me3_Striata_PeakRegion_7702_chr5_129487200_129498399	-0.395025325192073	3.89851145446224	4.96651990529164	0.0258447397882312	0.559540856062873
H3K27me3_Striata_PeakRegion_1267_chr1_167746600_167747199	-1.28523078472722	-1.19456290734912	4.96560911680933	0.0258583532527745	0.559540856062873
H3K27me3_Striata_PeakRegion_20127_chr13_114453600_114461599	-0.428501514822875	4.52930990964958	4.96528958812442	0.0258631309811625	0.559540856062873
H3K27me3_Striata_PeakRegion_17475_chr11_104685400_104686399	-0.538941447261853	1.21685552878613	4.96528310807783	0.0258632278830542	0.559540856062873
H3K27me3_Striata_PeakRegion_12042_chr8_27104000_27111999	-0.383698898735407	2.73461563761288	4.96305248912932	0.0258966067316995	0.559540856062873
H3K27me3_Striata_PeakRegion_7048_chr5_88885600_88888199	-0.508385874254443	1.41999405906579	4.96262142735131	0.0259030622727617	0.559540856062873
H3K27me3_Striata_PeakRegion_7320_chr5_113822600_113828199	-0.385032927382815	2.65433567003724	4.96100919946744	0.0259272216715128	0.559544295024687
H3K27me3_Striata_PeakRegion_10047_chr7_37457000_37459799	-0.476400057205354	1.6675555809081	4.95877706402427	0.0259607090979193	0.559544295024687
H3K27me3_Striata_PeakRegion_16444_chr11_59006000_59015199	-0.382777020244602	3.51283637924231	4.95827117202264	0.0259683049451206	0.559544295024687
H3K27me3_Striata_PeakRegion_15831_chr11_3569600_3578599	-0.379054343955726	3.06480988467832	4.95218362484136	0.0260598892951173	0.560221926837158
